0.05	0.07	0.21	8	1	16	0	0	32	32	0.003106	0.003106	0.003106	0.003106	0.003106	0.004378	0.003989	0.003106	0.549800	0.003106	0.003106	0.007901	0.003106	0.003106	0.010578	0.006310	0.003106	0.500100	0.003106	0.003106	0.003106	0.003106	0.003106	0.004904	0.006872	0.004062	0.524950	0.003106	0.003106	0.003106	0.003106	0.003106	0.019900	0.020448	0.004407	0.413126	0.003154	0.003154	0.003154	0.003154	0.003154	0.003154	0.004357	0.004434	0.558262	0.005121	0.003509	0.012819	0.003154	0.003154	0.003154	0.005497	0.005621	0.495182	0.010786	0.003154	0.003154	0.003154	0.003154	0.004047	0.006203	0.010320	0.482566	0.006246	0.003154	0.003154	0.003154	0.003154	0.005352	0.009984	0.014029	0.457333	0.003487	0.003487	0.003487	0.003487	0.003487	0.003487	0.009797	0.005395	0.589306	0.004105	0.003487	0.006072	0.003487	0.003487	0.003487	0.052003	0.015919	0.366137	0.003487	0.003487	0.003487	0.003487	0.003487	0.003487	0.007272	0.006992	0.589306	0.005003	0.003487	0.003487	0.003487	0.003487	0.003487	0.022949	0.029779	0.407981	
0.05	0.14	0.21	8	1	16	0	16	32	32	0.003343	0.003343	0.008504	0.003343	0.003343	0.011385	0.006791	0.003343	0.538250	0.003343	0.003343	0.008504	0.003343	0.003343	0.014248	0.011052	0.003343	0.511505	0.003343	0.003343	0.003343	0.003343	0.003343	0.021419	0.022008	0.004743	0.444642	0.003343	0.003343	0.003343	0.003343	0.003343	0.029709	0.008877	0.003343	0.498132	0.005297	0.003629	0.013261	0.003263	0.003263	0.003263	0.005686	0.005814	0.512244	0.005297	0.003997	0.015132	0.003263	0.003263	0.003263	0.015310	0.003341	0.486143	0.006461	0.003263	0.003263	0.003263	0.003263	0.005537	0.010328	0.014512	0.473092	0.005297	0.003263	0.003263	0.003263	0.003263	0.007098	0.009489	0.003341	0.525295	0.005863	0.004981	0.008673	0.004981	0.004981	0.004981	0.074279	0.022738	0.522974	0.006186	0.004981	0.011937	0.004981	0.010725	0.032684	0.094505	0.016282	0.443283	0.007146	0.004981	0.004981	0.004981	0.004981	0.004981	0.032780	0.042535	0.582742	0.008017	0.004981	0.004981	0.004981	0.014011	0.049651	0.061862	0.033322	0.403437	
0.05	0.21	0.21	8	1	16	0	32	32	32	0.003618	0.003618	0.009204	0.003618	0.003618	0.015420	0.011961	0.003618	0.553581	0.003618	0.003618	0.003618	0.003618	0.003618	0.006405	0.048729	0.005879	0.423326	0.003618	0.003618	0.003618	0.003618	0.003618	0.032153	0.009607	0.003618	0.539108	0.003618	0.003618	0.003618	0.003618	0.005334	0.036848	0.011717	0.005321	0.466745	0.005711	0.004309	0.016314	0.003518	0.003518	0.003518	0.016506	0.003602	0.524118	0.003974	0.003518	0.003518	0.003518	0.003518	0.012280	0.048648	0.007307	0.425626	0.005711	0.003518	0.003518	0.003518	0.003518	0.007652	0.010230	0.003602	0.566329	0.003974	0.003518	0.003518	0.003518	0.003518	0.013164	0.026401	0.008561	0.467837	0.006003	0.004833	0.011582	0.004833	0.010406	0.031714	0.091701	0.015799	0.430130	0.004833	0.004833	0.004833	0.004833	0.016183	0.034462	0.041441	0.005061	0.642778	0.007779	0.004833	0.004833	0.004833	0.013595	0.048178	0.060026	0.032333	0.391466	0.004833	0.004833	0.004833	0.004833	0.021096	0.062177	0.061796	0.005340	0.468793	
0.05	0.28	0.21	8	1	16	0	48	32	32	0.004370	0.004370	0.004370	0.004370	0.004370	0.007736	0.058856	0.007101	0.511297	0.004370	0.004370	0.004370	0.004370	0.004370	0.008967	0.067716	0.008551	0.458856	0.004370	0.004370	0.004370	0.004370	0.006442	0.044505	0.014152	0.006427	0.563738	0.004370	0.004370	0.004370	0.004370	0.005095	0.055707	0.036335	0.006427	0.441376	0.005167	0.004573	0.004573	0.004573	0.004573	0.015965	0.063245	0.009500	0.553335	0.007758	0.004573	0.004573	0.004573	0.004573	0.018424	0.090913	0.014111	0.370414	0.005167	0.004573	0.004573	0.004573	0.004573	0.017113	0.034323	0.011129	0.608212	0.009850	0.004573	0.004573	0.004573	0.004573	0.019572	0.071098	0.017813	0.406999	0.003870	0.003870	0.003870	0.003870	0.012960	0.027598	0.033186	0.004053	0.514748	0.003870	0.003870	0.003870	0.003870	0.003870	0.005846	0.021524	0.006383	0.592154	0.003870	0.003870	0.003870	0.003870	0.016894	0.049792	0.049487	0.004276	0.375417	0.003870	0.003870	0.003870	0.003870	0.003870	0.012601	0.032270	0.010696	0.483786	
0.05	0.34	0.21	8	1	16	0	64	32	32	0.004027	0.004027	0.004027	0.004027	0.004027	0.008264	0.062406	0.007881	0.422869	0.004027	0.004027	0.004027	0.004027	0.004027	0.004213	0.038017	0.005078	0.567853	0.004027	0.004027	0.004027	0.004027	0.004696	0.051338	0.033485	0.005923	0.406760	0.004027	0.004027	0.004027	0.004027	0.004027	0.011189	0.032177	0.004027	0.567853	0.008182	0.004823	0.004823	0.004823	0.004823	0.019431	0.095883	0.014882	0.390661	0.007556	0.004823	0.004823	0.004823	0.004823	0.005458	0.072732	0.009598	0.544997	0.010389	0.004823	0.004823	0.004823	0.004823	0.020642	0.074985	0.018786	0.429245	0.009762	0.004823	0.004823	0.004823	0.004823	0.005417	0.055473	0.011535	0.583580	0.003428	0.003428	0.003428	0.003428	0.003428	0.005179	0.019067	0.005654	0.524557	0.003428	0.003428	0.003428	0.003428	0.003428	0.003428	0.029430	0.005979	0.483415	0.003428	0.003428	0.003428	0.003428	0.003428	0.011162	0.028586	0.009475	0.428559	0.003428	0.003428	0.003428	0.003428	0.003428	0.003428	0.010304	0.008971	0.551984	
0.05	0.41	0.21	8	1	16	0	80	32	32	0.003365	0.003365	0.003365	0.003365	0.003365	0.003521	0.031769	0.004244	0.474533	0.003365	0.003365	0.003365	0.003365	0.003365	0.003365	0.028984	0.003385	0.487994	0.003365	0.003365	0.003365	0.003365	0.003365	0.009350	0.026889	0.003365	0.474533	0.003365	0.003365	0.003365	0.003365	0.003365	0.005742	0.011890	0.003365	0.555304	0.005732	0.003659	0.003659	0.003659	0.003659	0.004141	0.055177	0.007281	0.413456	0.003659	0.003659	0.003659	0.003659	0.003659	0.003659	0.023425	0.005540	0.559813	0.007406	0.003659	0.003659	0.003659	0.003659	0.004110	0.042084	0.008751	0.442728	0.003659	0.003659	0.003659	0.003659	0.003659	0.006025	0.016488	0.007574	0.559812	0.003328	0.003328	0.003328	0.003328	0.003328	0.003328	0.028572	0.005805	0.469312	0.003328	0.003328	0.003328	0.003328	0.003328	0.003328	0.051825	0.003328	0.376115	0.003328	0.003328	0.003328	0.003328	0.003328	0.003328	0.010004	0.008710	0.535881	0.003328	0.003328	0.003328	0.003328	0.005627	0.003737	0.003328	0.003328	0.589136	
0.05	0.48	0.21	8	1	16	0	96	32	32	0.003501	0.003501	0.003501	0.003501	0.003501	0.003501	0.030153	0.003522	0.507678	0.003501	0.003501	0.003501	0.003501	0.003501	0.008246	0.053731	0.003501	0.381634	0.003501	0.003501	0.003501	0.003501	0.003501	0.005974	0.012370	0.003501	0.577703	0.003501	0.003501	0.003501	0.003501	0.003501	0.004246	0.027612	0.003501	0.507679	0.003179	0.003179	0.003179	0.003179	0.003179	0.003179	0.020352	0.004813	0.486381	0.003179	0.003179	0.003179	0.003179	0.003179	0.003179	0.025303	0.003179	0.486381	0.003179	0.003179	0.003179	0.003179	0.003179	0.005235	0.014326	0.006580	0.486381	0.003179	0.003179	0.003179	0.003179	0.003179	0.004946	0.005946	0.004946	0.537244	0.003306	0.003306	0.003306	0.003306	0.003306	0.003306	0.051474	0.003306	0.373570	0.003306	0.003306	0.003306	0.003306	0.003306	0.003306	0.043034	0.003306	0.413242	0.003306	0.003306	0.003306	0.003306	0.005589	0.003712	0.003306	0.003306	0.585150	0.003306	0.003306	0.003306	0.003306	0.005589	0.003712	0.003306	0.003306	0.585150	
0.05	0.55	0.21	8	1	16	0	112	32	32	0.003715	0.003715	0.003715	0.003715	0.003715	0.008750	0.057015	0.003715	0.404962	0.003715	0.003715	0.003715	0.003715	0.003715	0.008483	0.042446	0.003715	0.464406	0.003715	0.003715	0.003715	0.003715	0.003715	0.004505	0.029300	0.003715	0.538712	0.003715	0.003715	0.003715	0.003715	0.003715	0.004238	0.024002	0.003715	0.568434	0.003076	0.003076	0.003076	0.003076	0.003076	0.003076	0.024485	0.003076	0.470663	0.003076	0.003076	0.003076	0.003076	0.003076	0.003076	0.026117	0.003076	0.458358	0.003076	0.003076	0.003076	0.003076	0.003076	0.004787	0.005754	0.004787	0.519883	0.003076	0.003076	0.003076	0.003076	0.003076	0.003076	0.005220	0.003076	0.544493	0.003096	0.003096	0.003096	0.003096	0.003096	0.003096	0.040300	0.003096	0.386985	0.003096	0.003096	0.003096	0.003096	0.003096	0.003096	0.013443	0.003096	0.510820	0.003096	0.003096	0.003096	0.003096	0.005234	0.003476	0.003096	0.003096	0.547971	0.003096	0.003096	0.003096	0.003096	0.003096	0.003096	0.008657	0.003096	0.535588	
0.05	0.62	0.21	8	1	16	0	128	32	32	0.003289	0.003289	0.003289	0.003289	0.003289	0.007511	0.037582	0.003289	0.411182	0.003289	0.003289	0.003289	0.003289	0.006174	0.006686	0.011297	0.003289	0.529602	0.003289	0.003289	0.003289	0.003289	0.003289	0.003752	0.021251	0.003289	0.503287	0.003289	0.003289	0.003289	0.003289	0.009578	0.008912	0.003289	0.003289	0.542760	0.003115	0.003115	0.003115	0.003115	0.003115	0.003115	0.026447	0.003115	0.464142	0.007944	0.003115	0.003115	0.003115	0.003115	0.003331	0.015307	0.003763	0.501523	0.003115	0.003115	0.003115	0.003115	0.003115	0.003115	0.005286	0.003115	0.551364	0.010898	0.003115	0.003115	0.003115	0.003115	0.003420	0.022042	0.003763	0.476603	0.002939	0.002939	0.002939	0.002939	0.002939	0.002939	0.012761	0.002939	0.484909	0.002939	0.002939	0.002939	0.002939	0.002939	0.002939	0.005561	0.003090	0.520175	0.002939	0.002939	0.002939	0.002939	0.002939	0.002939	0.008218	0.002939	0.508420	0.002939	0.002939	0.002939	0.002939	0.004903	0.002939	0.011528	0.003227	0.484909	
0.05	0.69	0.21	8	1	16	0	144	32	32	0.003028	0.003028	0.003028	0.003028	0.005683	0.006154	0.010399	0.003028	0.487476	0.003028	0.003028	0.005168	0.003028	0.004713	0.004804	0.010085	0.003028	0.487476	0.003028	0.003028	0.003028	0.003028	0.008816	0.008203	0.003028	0.003028	0.499588	0.003028	0.003028	0.003028	0.003028	0.006500	0.006044	0.003028	0.003028	0.523811	0.008359	0.003278	0.003278	0.003278	0.003278	0.003505	0.016106	0.003959	0.527715	0.006725	0.003278	0.003278	0.003278	0.003278	0.006764	0.032363	0.003278	0.501494	0.011467	0.003278	0.003278	0.003278	0.003278	0.003599	0.023194	0.003959	0.501494	0.009833	0.003278	0.003278	0.003278	0.003278	0.008805	0.048693	0.003278	0.462161	0.002967	0.002967	0.002967	0.002967	0.002967	0.002967	0.005615	0.003120	0.525222	0.002967	0.002967	0.002967	0.002967	0.002967	0.002967	0.005615	0.003120	0.525222	0.002967	0.002967	0.002967	0.002967	0.004951	0.002967	0.011640	0.003258	0.489614	0.002967	0.002967	0.002967	0.002967	0.043760	0.002967	0.008293	0.003258	0.454005	
