0.05	0.07	0.21	8	1	16	0	0	32	32	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002792	0.002792	0.002792	0.002792	0.002792	0.002792	0.002792	0.002792	0.505419	0.002792	0.002792	0.002792	0.002792	0.002792	0.002792	0.002792	0.002792	0.505419	0.002792	0.002792	0.002792	0.002792	0.002792	0.002792	0.002792	0.002792	0.505419	0.004659	0.002792	0.002792	0.002792	0.005592	0.002792	0.002792	0.002792	0.483080	0.023532	0.004068	0.004068	0.004068	0.004068	0.004068	0.045867	0.004224	0.606116	0.009333	0.004068	0.004068	0.004068	0.004068	0.008434	0.245480	0.004068	0.475943	0.065157	0.004068	0.004068	0.004068	0.004068	0.006610	0.041815	0.020408	0.443400	0.038903	0.004068	0.004068	0.004068	0.004068	0.009350	0.217470	0.050743	0.296956	
0.05	0.14	0.21	8	1	16	0	16	32	32	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002917	0.002917	0.002917	0.002917	0.002917	0.002917	0.002917	0.002917	0.528060	0.002917	0.002917	0.002917	0.002917	0.004884	0.002917	0.002917	0.002917	0.516390	0.004868	0.002917	0.002917	0.002917	0.005843	0.002917	0.002917	0.002917	0.504721	0.006918	0.002917	0.003399	0.005923	0.009116	0.002917	0.002917	0.006289	0.446371	0.010231	0.004459	0.004459	0.004459	0.004459	0.009245	0.269090	0.004459	0.521720	0.014801	0.004459	0.004459	0.004459	0.004459	0.005413	0.374235	0.004459	0.414701	0.042644	0.004459	0.004459	0.004459	0.004459	0.010249	0.238386	0.055624	0.325518	0.031742	0.004459	0.004459	0.004459	0.007327	0.006077	0.350086	0.058193	0.218498	
0.05	0.21	0.21	8	1	16	0	32	32	32	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.003161	0.003161	0.003161	0.003161	0.005292	0.003161	0.003161	0.003161	0.559526	0.003161	0.003161	0.003161	0.004805	0.009511	0.003161	0.003161	0.003161	0.534237	0.007496	0.003161	0.003683	0.006418	0.009878	0.003161	0.003161	0.006814	0.483658	0.005888	0.004743	0.003952	0.013451	0.020668	0.003161	0.003161	0.006845	0.407790	0.016110	0.004853	0.004853	0.004853	0.004853	0.005891	0.407328	0.004853	0.451372	0.004853	0.004853	0.004853	0.004853	0.011659	0.004853	0.348551	0.013154	0.393130	0.034549	0.004853	0.004853	0.004853	0.007975	0.006615	0.381044	0.063339	0.237820	0.026469	0.004853	0.004853	0.004853	0.027692	0.005911	0.267700	0.083234	0.257233	
0.05	0.28	0.21	8	1	16	0	48	32	32	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.003364	0.003364	0.003364	0.005113	0.010120	0.003364	0.003364	0.003364	0.568456	0.003364	0.003364	0.003364	0.005113	0.017513	0.003364	0.003364	0.003364	0.555001	0.006266	0.005047	0.004206	0.014312	0.021992	0.003364	0.003364	0.007284	0.433910	0.007936	0.006484	0.003364	0.007196	0.046089	0.003364	0.003364	0.003364	0.420456	0.005171	0.005171	0.005171	0.005171	0.012423	0.005171	0.371368	0.014015	0.418866	0.005171	0.005171	0.005171	0.005171	0.037110	0.196958	0.276305	0.015457	0.439550	0.028202	0.005171	0.005171	0.005171	0.029505	0.006298	0.285225	0.088682	0.274072	0.033349	0.005171	0.005171	0.005171	0.029401	0.120101	0.266880	0.096345	0.336127	
0.05	0.34	0.21	8	1	16	0	64	32	32	0.002807	0.002807	0.002807	0.002807	0.002807	0.002807	0.002807	0.002807	0.508131	0.002807	0.002807	0.002807	0.002807	0.002807	0.002807	0.002807	0.002807	0.508131	0.002807	0.002807	0.002807	0.002807	0.002807	0.002807	0.002807	0.002807	0.508131	0.002807	0.002807	0.002807	0.004560	0.007523	0.002807	0.002807	0.002807	0.474443	0.003343	0.003343	0.003343	0.005082	0.017407	0.003343	0.003343	0.003343	0.551633	0.003343	0.003343	0.003343	0.005510	0.012235	0.003343	0.003343	0.003343	0.565006	0.007888	0.006444	0.003343	0.007152	0.045809	0.003343	0.003343	0.003343	0.417904	0.005855	0.003490	0.012231	0.013353	0.027602	0.003343	0.003343	0.003343	0.444650	0.004713	0.004713	0.004713	0.004713	0.033825	0.179523	0.251846	0.014089	0.400642	0.004713	0.004713	0.004713	0.004713	0.023191	0.205201	0.320571	0.013655	0.381788	0.030397	0.004713	0.004713	0.004713	0.026798	0.109470	0.243256	0.087817	0.306373	0.013056	0.004713	0.004713	0.004713	0.006767	0.129011	0.308720	0.061329	0.400642	
0.05	0.41	0.21	8	1	16	0	80	32	32	0.002855	0.002855	0.002855	0.002855	0.002855	0.002855	0.002855	0.002855	0.516739	0.002855	0.002855	0.002855	0.002855	0.002855	0.002855	0.002855	0.002855	0.516739	0.002855	0.002855	0.002855	0.004637	0.007650	0.002855	0.002855	0.002855	0.482480	0.002855	0.002855	0.002855	0.004662	0.007575	0.002855	0.002855	0.002855	0.482480	0.003224	0.003224	0.003224	0.005314	0.011800	0.003224	0.003224	0.003224	0.544928	0.003224	0.003224	0.010085	0.007016	0.004061	0.003224	0.003224	0.003224	0.544928	0.005647	0.003366	0.011796	0.012878	0.026621	0.003224	0.003224	0.003224	0.428849	0.003224	0.003224	0.035860	0.026606	0.004061	0.003224	0.003224	0.003224	0.467542	0.004209	0.004209	0.004209	0.004209	0.020709	0.183238	0.286259	0.012194	0.340924	0.004209	0.004209	0.004209	0.004209	0.022802	0.105334	0.427043	0.037765	0.273581	0.011658	0.004209	0.004209	0.004209	0.006043	0.115202	0.275676	0.054765	0.357759	0.004209	0.004209	0.004209	0.004209	0.006288	0.016521	0.313423	0.107206	0.408267	
0.05	0.48	0.21	8	1	16	0	96	32	32	0.002807	0.002807	0.002807	0.002807	0.002807	0.002807	0.002807	0.002807	0.508131	0.002807	0.002807	0.002807	0.002807	0.002807	0.002807	0.002807	0.002807	0.508131	0.002807	0.002807	0.002807	0.004584	0.007449	0.002807	0.002807	0.002807	0.474443	0.002807	0.002807	0.002807	0.002807	0.002807	0.002807	0.002807	0.002807	0.508131	0.003172	0.003172	0.009921	0.006901	0.003995	0.003172	0.003172	0.003172	0.536031	0.003172	0.003172	0.014206	0.003172	0.003172	0.005337	0.003172	0.003172	0.523344	0.003172	0.003172	0.035274	0.026172	0.003995	0.003172	0.003172	0.003172	0.459909	0.003172	0.003172	0.032821	0.016774	0.003172	0.003172	0.003172	0.003172	0.472596	0.004066	0.004066	0.004066	0.004066	0.022025	0.101747	0.412497	0.036479	0.264262	0.004066	0.004066	0.004066	0.004066	0.030695	0.083326	0.285153	0.065014	0.361836	0.004066	0.004066	0.004066	0.004066	0.006074	0.015958	0.302747	0.103554	0.394361	0.004066	0.004066	0.004066	0.004066	0.007044	0.012930	0.283396	0.126084	0.410623	
0.05	0.55	0.21	8	1	16	0	112	32	32	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.003079	0.003079	0.013790	0.003079	0.003079	0.005181	0.003079	0.003079	0.508026	0.003079	0.003079	0.005404	0.003079	0.003079	0.005181	0.003079	0.003079	0.532658	0.003079	0.003079	0.031861	0.016283	0.003079	0.003079	0.003079	0.003079	0.458764	0.003079	0.003079	0.007402	0.003099	0.003079	0.006108	0.011366	0.003079	0.495710	0.003971	0.003971	0.003971	0.003971	0.029985	0.081397	0.278552	0.063510	0.353461	0.003971	0.003971	0.003971	0.003971	0.003971	0.003971	0.257264	0.098511	0.417004	0.003971	0.003971	0.003971	0.003971	0.006881	0.012631	0.276836	0.123165	0.401119	0.003971	0.003971	0.003971	0.003971	0.003971	0.003972	0.285938	0.117275	0.432890	
0.05	0.62	0.21	8	1	16	0	128	32	32	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.003111	0.003111	0.005461	0.003111	0.003112	0.005235	0.003111	0.003111	0.538258	0.005245	0.003111	0.003111	0.004432	0.006697	0.003111	0.003111	0.003499	0.525812	0.003111	0.003111	0.007480	0.003131	0.003111	0.006173	0.011485	0.003111	0.500922	0.011468	0.003111	0.003111	0.003409	0.018009	0.006179	0.010898	0.003499	0.426250	0.004281	0.004281	0.004281	0.004281	0.004281	0.004281	0.277342	0.106199	0.449549	0.028994	0.004281	0.004281	0.004281	0.004281	0.004281	0.328706	0.221303	0.141287	0.004281	0.004281	0.004281	0.004281	0.004281	0.004281	0.308254	0.126427	0.466675	0.035229	0.004281	0.004281	0.004281	0.004281	0.004281	0.324503	0.228333	0.209790	
0.05	0.69	0.21	8	1	16	0	144	32	32	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.002762	0.499939	0.006188	0.003671	0.003671	0.005229	0.007902	0.003671	0.003671	0.004129	0.620383	0.022925	0.003671	0.003671	0.005229	0.014458	0.013809	0.005271	0.005873	0.444179	0.013530	0.003671	0.003671	0.004023	0.021248	0.007290	0.012858	0.004129	0.502913	0.034952	0.003671	0.003671	0.004023	0.036462	0.004996	0.003671	0.004322	0.400128	0.034448	0.005087	0.005087	0.005087	0.005087	0.005087	0.390536	0.262931	0.167863	0.075348	0.005087	0.005087	0.005087	0.005087	0.005087	0.319863	0.305433	0.025434	0.041856	0.005087	0.005087	0.005087	0.005087	0.005087	0.385543	0.271282	0.249252	0.087609	0.005087	0.005087	0.005087	0.005087	0.005087	0.351918	0.358996	0.005087	
