0.05	0.07	0.21	8	1	16	0	0	32	32	0.232572	0.070297	0.173740	0.016399	0.137193	0.146365	0.070767	0.126798	0.057890	0.016778	0.328308	0.163032	0.059994	0.297760	0.203513	0.231438	0.274432	0.027494	0.100701	0.203505	0.216302	0.225169	0.011918	0.111085	0.138148	0.186056	0.233454	0.173609	0.118813	0.273678	0.026500	0.241432	0.147840	0.243770	0.366948	0.011124	0.050994	0.145603	0.082647	0.006043	0.007901	0.011484	0.372673	0.035649	0.081761	0.409051	0.234274	0.110480	0.111826	0.106629	0.070891	0.184590	0.202915	0.195164	0.071424	0.000962	0.130708	0.137003	0.231244	0.156189	0.148040	0.215617	0.099554	0.180133	0.092683	0.143256	0.297933	0.001090	0.162072	0.195187	0.093268	0.001090	0.025279	0.081528	0.294681	0.006650	0.040707	0.467686	0.276452	0.109842	0.137869	0.203671	0.025128	0.181310	0.247714	0.156122	0.093268	0.001090	0.050225	0.322719	0.221904	0.042441	0.092956	0.161823	0.134382	0.083555	
0.05	0.14	0.21	8	1	16	0	16	32	32	0.052171	0.015120	0.295877	0.146927	0.054068	0.268346	0.183409	0.208576	0.244022	0.067267	0.418461	0.061256	0.000909	0.060376	0.106732	0.206530	0.124501	0.167676	0.210392	0.156459	0.107076	0.246643	0.023882	0.217582	0.241391	0.189461	0.271254	0.133022	0.051920	0.025481	0.018220	0.116323	0.007210	0.010480	0.340084	0.032532	0.074611	0.373281	0.213787	0.100819	0.201272	0.149637	0.392471	0.023259	0.000878	0.086036	0.088991	0.112308	0.119278	0.125022	0.211023	0.142531	0.135094	0.196762	0.090849	0.164381	0.205233	0.288703	0.326851	0.108807	0.004070	0.005844	0.018438	0.073899	0.022837	0.073651	0.266210	0.006008	0.036774	0.422500	0.249742	0.099230	0.284177	0.062528	0.386619	0.026147	0.000990	0.023269	0.133413	0.204137	0.045372	0.291538	0.200464	0.038341	0.083975	0.146188	0.121399	0.075482	0.284994	0.226649	0.247897	0.042992	0.016749	0.000985	0.016746	0.047060	
0.05	0.21	0.21	8	1	16	0	32	32	32	0.222981	0.061467	0.382378	0.055974	0.000831	0.055170	0.097529	0.188722	0.110578	0.013479	0.451030	0.039061	0.088814	0.110478	0.145468	0.056617	0.220576	0.173124	0.247865	0.121552	0.047443	0.023284	0.016649	0.106293	0.168674	0.000827	0.057335	0.043870	0.064670	0.149100	0.456550	0.222349	0.171135	0.127231	0.333705	0.019776	0.000747	0.073153	0.075666	0.095492	0.097700	0.027550	0.336912	0.019799	0.081718	0.242437	0.366708	0.081567	0.174503	0.245474	0.277911	0.092515	0.003460	0.004969	0.015678	0.062834	0.272209	0.028793	0.020416	0.000747	0.056824	0.078346	0.451917	0.148721	0.325167	0.071547	0.442385	0.029918	0.001133	0.026625	0.152656	0.233582	0.229343	0.055367	0.446759	0.029930	0.001127	0.006871	0.141639	0.054815	0.326101	0.259341	0.283654	0.049193	0.019165	0.001127	0.019161	0.053848	0.247384	0.064291	0.059316	0.026625	0.035997	0.012811	0.046212	0.037909	
0.05	0.28	0.21	8	1	16	0	48	32	32	0.084058	0.010247	0.342863	0.029694	0.067514	0.083983	0.110581	0.043039	0.047302	0.033166	0.058283	0.032827	0.252237	0.339436	0.262599	0.020119	0.128222	0.000629	0.043585	0.033349	0.049161	0.113342	0.347059	0.169025	0.321010	0.261546	0.222750	0.101626	0.139706	0.239799	0.292859	0.121501	0.078704	0.022193	0.271408	0.015950	0.065830	0.195302	0.295412	0.065709	0.007838	0.243473	0.132211	0.019722	0.218499	0.311342	0.283878	0.006735	0.219285	0.023195	0.016447	0.000601	0.045776	0.063114	0.364054	0.119806	0.353808	0.272130	0.166012	0.038310	0.050047	0.031656	0.211534	0.066628	0.226993	0.054800	0.442181	0.029624	0.001116	0.006800	0.140187	0.054254	0.341099	0.070192	0.087318	0.001116	0.001121	0.037730	0.647902	0.094355	0.244849	0.063632	0.058709	0.026353	0.035628	0.012679	0.045738	0.037520	0.278636	0.066507	0.009665	0.038134	0.058755	0.001115	0.076974	0.036901	
0.05	0.34	0.21	8	1	16	0	64	32	32	0.044642	0.031301	0.055006	0.030981	0.238051	0.320346	0.247831	0.018987	0.158281	0.171419	0.299880	0.031964	0.107768	0.046947	0.191350	0.016398	0.302957	0.246837	0.210223	0.095911	0.131849	0.226313	0.276390	0.114668	0.122021	0.306149	0.313140	0.044138	0.014250	0.003949	0.049147	0.019514	0.008090	0.251308	0.136465	0.020357	0.225531	0.321361	0.293014	0.006951	0.240642	0.191060	0.295229	0.000621	0.009895	0.034472	0.305398	0.029411	0.365194	0.280887	0.171355	0.039543	0.051657	0.032675	0.218341	0.068772	0.202667	0.151771	0.185429	0.019807	0.017796	0.017942	0.021867	0.037117	0.290067	0.059690	0.074254	0.000949	0.000953	0.032085	0.550969	0.080238	0.428206	0.150446	0.470417	0.005829	0.011714	0.000949	0.251396	0.030211	0.236949	0.056557	0.008219	0.032429	0.049965	0.000949	0.065458	0.031380	0.170305	0.045115	0.023079	0.015977	0.038258	0.011323	0.050279	0.000949	
0.05	0.41	0.21	8	1	16	0	80	32	32	0.223935	0.242522	0.424268	0.045223	0.152469	0.066420	0.270720	0.023199	0.125160	0.107480	0.364417	0.009877	0.004198	0.000839	0.024344	0.010335	0.172635	0.433137	0.443028	0.062446	0.020161	0.005587	0.069533	0.027608	0.083443	0.041079	0.081527	0.064236	0.043320	0.005587	0.036929	0.018886	0.288629	0.229159	0.354101	0.000745	0.011868	0.041346	0.366298	0.035276	0.287899	0.118383	0.564150	0.016184	0.006701	0.000745	0.155610	0.016031	0.243081	0.182036	0.222406	0.023756	0.021345	0.021520	0.026228	0.044518	0.072553	0.032930	0.078747	0.024346	0.030280	0.017588	0.003472	0.036806	0.504504	0.177253	0.554237	0.006868	0.013801	0.001118	0.296190	0.035595	0.081216	0.012770	0.496271	0.012770	0.013801	0.001118	0.023472	0.001118	0.200651	0.053153	0.027191	0.018824	0.045075	0.013341	0.059238	0.001118	0.050312	0.076974	0.063333	0.032305	0.014160	0.007020	0.005588	0.001118	
0.05	0.48	0.21	8	1	16	0	96	32	32	0.023696	0.020348	0.068992	0.001870	0.000795	0.000159	0.004609	0.001957	0.004301	0.012071	0.023392	0.012229	0.008593	0.006108	0.001894	0.000159	0.015798	0.007777	0.015435	0.012161	0.008202	0.001058	0.006992	0.003575	0.002533	0.006998	0.002482	0.011210	0.772793	0.628490	0.006062	0.000998	0.083160	0.034195	0.162955	0.004675	0.001936	0.000215	0.044948	0.004630	0.002570	0.015629	0.089220	0.015657	0.002727	0.009784	0.001863	0.000215	0.020957	0.009512	0.022746	0.007032	0.008746	0.005080	0.001003	0.010631	0.002724	0.005944	0.014922	0.019964	0.972641	0.081967	0.001783	0.001351	0.092151	0.014489	0.563089	0.014489	0.015659	0.001268	0.026632	0.001268	0.001280	0.065172	0.415980	0.029482	0.001276	0.015613	0.001268	0.001268	0.057086	0.087337	0.071860	0.036655	0.016066	0.007965	0.006341	0.001268	0.019872	0.114124	0.224043	0.021595	0.641872	0.028551	0.001268	0.001268	
0.05	0.55	0.21	8	1	16	0	112	32	32	0.001437	0.004034	0.007817	0.004087	0.002871	0.002041	0.000633	0.000053	0.001540	0.000654	0.003027	0.007371	0.004377	0.000053	0.002992	0.001215	0.000846	0.002339	0.000829	0.003746	0.258242	0.210020	0.002026	0.000334	0.000053	0.001215	0.000442	0.008624	0.584517	0.739748	0.003017	0.000053	0.000812	0.004941	0.028204	0.004950	0.000862	0.003093	0.000589	0.000068	0.002516	0.002324	0.007478	0.007459	0.003192	0.001196	0.000068	0.000068	0.000861	0.001879	0.004717	0.006311	0.307472	0.025912	0.000564	0.000427	0.000317	0.000427	0.002581	0.011956	0.615706	0.724029	0.016415	0.000427	0.000132	0.006728	0.042942	0.003043	0.000132	0.001612	0.000131	0.000131	0.003667	0.012669	0.007333	0.003026	0.008510	0.001612	0.001702	0.002205	0.002051	0.011781	0.023128	0.002229	0.066262	0.002947	0.000131	0.000131	0.000131	0.000131	0.007377	0.006236	0.984011	0.155965	0.000131	0.000131	
0.05	0.62	0.21	8	1	16	0	128	32	32	0.000913	0.000388	0.001795	0.004370	0.002595	0.000031	0.001774	0.000720	0.000409	0.000031	0.000787	0.000031	0.026906	0.217250	0.020514	0.000720	0.000032	0.000720	0.000262	0.005114	0.346587	0.438631	0.001789	0.000031	0.010136	0.000031	0.000031	0.000031	0.354800	0.716271	0.006416	0.001648	0.001413	0.001305	0.004200	0.004189	0.001793	0.000672	0.000038	0.000038	0.001413	0.000038	0.001718	0.000652	0.004632	0.051458	0.003644	0.001962	0.000178	0.000240	0.001449	0.006714	0.345775	0.406609	0.009218	0.000240	0.000038	0.000038	0.000191	0.002402	0.518474	0.665831	0.009526	0.000235	0.001767	0.006105	0.003533	0.001458	0.004101	0.000777	0.000820	0.001062	0.004495	0.000063	0.001072	0.000063	0.004582	0.001458	0.002293	0.006674	0.000063	0.000063	0.003555	0.003005	0.474156	0.075153	0.000063	0.000063	0.000568	0.000063	0.000568	0.003278	0.627999	0.612173	0.013692	0.000388	
0.05	0.69	0.21	8	1	16	0	144	32	32	0.000316	0.000024	0.000608	0.000024	0.020764	0.167657	0.015831	0.000556	0.000468	0.000799	0.000024	0.000024	0.003638	0.581000	0.225473	0.001030	0.007822	0.000024	0.000024	0.000024	0.273808	0.552763	0.004951	0.001272	0.015098	0.004849	0.000288	0.000947	0.018955	0.448579	0.018106	0.005083	0.000978	0.000026	0.001190	0.000451	0.003207	0.035629	0.002523	0.001359	0.000027	0.000026	0.000229	0.000435	0.045528	0.463589	0.032688	0.001359	0.000026	0.000026	0.000132	0.001663	0.358993	0.461023	0.006596	0.000162	0.009006	0.003861	0.000132	0.000971	0.142365	0.647147	0.004339	0.001829	0.002641	0.000037	0.000630	0.000037	0.002692	0.000856	0.001347	0.003921	0.003702	0.000037	0.001062	0.000233	0.050972	0.059258	0.002687	0.002043	0.000334	0.000037	0.000334	0.001926	0.368952	0.359654	0.008044	0.000228	0.002509	0.000037	0.000334	0.004196	0.407620	0.749636	0.012314	0.001012	
0.05	0.76	0.21	8	1	16	0	160	32	32	0.000572	0.000977	0.000030	0.000030	0.004448	0.710308	0.275654	0.001259	0.006478	0.001448	0.127106	0.000181	0.000039	0.136641	0.286016	0.005516	0.018458	0.005929	0.000353	0.001158	0.023173	0.548415	0.022136	0.006214	0.009576	0.003305	0.000961	0.000351	0.001185	0.015454	0.010896	0.009168	0.000027	0.000026	0.000229	0.000436	0.045593	0.464244	0.032734	0.001360	0.000619	0.000176	0.018664	0.000296	0.060576	0.519464	0.158832	0.000438	0.009018	0.003866	0.000132	0.000972	0.142566	0.648062	0.004345	0.001832	0.010528	0.003361	0.001675	0.000026	0.040448	0.199609	0.011871	0.007891	0.002862	0.000029	0.000821	0.000180	0.039413	0.045820	0.002078	0.001580	0.000487	0.000029	0.001175	0.000029	0.181660	0.348848	0.002864	0.000029	0.001940	0.000029	0.000258	0.003245	0.315181	0.579636	0.009522	0.000783	0.012900	0.001703	0.000132	0.003426	0.270595	0.576872	0.003633	0.002428	
0.05	0.83	0.21	8	1	16	0	176	32	32	0.009862	0.002204	0.193506	0.000276	0.000059	0.208022	0.435431	0.008398	0.002841	0.001472	0.388035	0.543570	0.158602	0.000276	0.002035	0.000742	0.014579	0.005031	0.001463	0.000534	0.001804	0.023527	0.016588	0.013958	0.137026	0.461780	0.032521	0.095104	0.121754	0.001434	0.007536	0.005682	0.000869	0.000247	0.026184	0.000415	0.084985	0.728784	0.222834	0.000615	0.001171	0.001210	0.290593	0.404071	0.058076	0.103411	0.175472	0.000228	0.014770	0.004715	0.002350	0.000037	0.056746	0.280042	0.016655	0.011070	0.050570	0.070652	0.012015	0.166662	0.027662	0.002207	0.011933	0.007721	0.000508	0.000030	0.001225	0.000030	0.189386	0.363685	0.002985	0.000030	0.000030	0.000030	0.043481	0.060577	0.294892	0.438188	0.021294	0.000030	0.013449	0.001776	0.000138	0.003572	0.282103	0.601406	0.003788	0.002531	0.015853	0.002530	0.041756	0.020804	0.191209	0.257528	0.003904	0.007208	
0.05	0.90	0.21	8	1	16	0	192	32	32	0.001926	0.000998	0.262990	0.368404	0.107492	0.000187	0.001380	0.000503	0.000031	0.000031	0.001747	0.198051	0.387530	0.071543	0.021735	0.000031	0.092869	0.312970	0.022041	0.064457	0.082518	0.000972	0.005107	0.003851	0.562788	0.304221	0.002229	0.067651	0.237952	0.001123	0.000254	0.002084	0.001152	0.001190	0.285781	0.397381	0.057115	0.101699	0.172566	0.000224	0.011941	0.007403	0.186464	0.431042	0.241199	0.025347	0.023998	0.000037	0.049733	0.069482	0.011816	0.163903	0.027204	0.002170	0.011735	0.007593	0.386130	0.152057	0.006879	0.308607	0.366223	0.000595	0.000840	0.001808	0.000037	0.000037	0.053287	0.074240	0.361401	0.537017	0.026097	0.000037	0.000622	0.022083	0.122743	0.253470	0.310465	0.165399	0.035626	0.000037	0.019429	0.003101	0.051173	0.025496	0.234334	0.315611	0.004784	0.008834	0.052931	0.003238	0.116414	0.176517	0.398562	0.049389	0.002605	0.007373	
