0.05	0.07	0.21	8	1	16	0	0	32	32	0.367457	0.000110	0.037025	0.005277	0.030341	0.013552	0.000110	0.014105	0.350676	0.047281	0.033070	0.024642	0.061536	0.007048	0.024281	0.004586	0.597699	0.056334	0.000110	0.000110	0.000110	0.000110	0.000110	0.014105	0.573419	0.203641	0.000110	0.000110	0.000110	0.000110	0.000110	0.004586	0.377546	0.001421	0.044609	0.001443	0.005094	0.000126	0.000126	0.009794	0.332969	0.055291	0.062226	0.011007	0.005362	0.000126	0.003668	0.000771	0.608313	0.053445	0.000126	0.000126	0.000126	0.000126	0.000126	0.009794	0.564177	0.214679	0.000126	0.000126	0.000126	0.000126	0.000126	0.000771	0.426036	0.019068	0.055161	0.002350	0.000131	0.000131	0.004838	0.006889	0.342157	0.068859	0.093539	0.002350	0.000131	0.000131	0.005885	0.002795	0.589548	0.054087	0.000131	0.000131	0.000131	0.000131	0.000131	0.005459	0.541367	0.201971	0.000131	0.000131	0.000131	0.000131	0.000131	0.002795	0.003079	0.003079	0.003079	0.003079	0.003079	0.003079	0.013695	0.003079	0.520414	0.003079	0.003079	0.003079	0.003079	0.003079	0.003079	0.006166	0.004387	0.532731	0.003079	0.003079	0.003079	0.003079	0.003079	0.003079	0.025949	0.003079	0.471144	0.003079	0.003079	0.005973	0.003079	0.003079	0.003079	0.013826	0.005567	0.471144	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.502689	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.502689	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.003018	0.004321	0.491580	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.502689	0.002888	0.002888	0.002888	0.002888	0.002889	0.006880	0.002888	0.002888	0.499689	0.002888	0.002888	0.002888	0.002888	0.002889	0.004838	0.002888	0.002888	0.511242	0.002888	0.002888	0.002888	0.002888	0.002995	0.010778	0.002888	0.002888	0.476582	0.002888	0.002888	0.002888	0.002888	0.002889	0.004838	0.002888	0.002888	0.511242	
0.05	0.14	0.21	8	1	16	0	16	32	32	0.330430	0.044551	0.031161	0.023219	0.057983	0.006642	0.022879	0.004321	0.384742	0.073491	0.034832	0.002226	0.020894	0.003283	0.064288	0.001184	0.540313	0.191884	0.000104	0.000104	0.000104	0.000104	0.000104	0.004321	0.606543	0.165754	0.000104	0.000104	0.000104	0.000104	0.000104	0.000631	0.321887	0.053451	0.060155	0.010641	0.005184	0.000122	0.003546	0.000745	0.372663	0.082001	0.049524	0.003374	0.018127	0.002639	0.010883	0.000122	0.545399	0.207534	0.000122	0.000122	0.000122	0.000122	0.000122	0.000745	0.584741	0.242459	0.000122	0.000122	0.000122	0.000122	0.000122	0.000122	0.338702	0.068164	0.092594	0.002326	0.000130	0.000129	0.005825	0.002767	0.384520	0.064997	0.077281	0.002824	0.013053	0.002817	0.013074	0.003514	0.535900	0.199932	0.000129	0.000129	0.000129	0.000129	0.000129	0.002767	0.585597	0.208562	0.000594	0.000129	0.000129	0.000129	0.000129	0.000129	0.003006	0.003006	0.003006	0.003006	0.003006	0.003006	0.006020	0.004283	0.520048	0.003006	0.003006	0.003006	0.003006	0.003006	0.003006	0.004087	0.004283	0.532072	0.003006	0.003006	0.005831	0.003006	0.003006	0.003006	0.013496	0.005434	0.459927	0.003006	0.003006	0.007928	0.003006	0.003006	0.003006	0.007612	0.005434	0.483975	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.502689	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.502689	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.502689	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.004394	0.003071	0.491580	0.002793	0.002793	0.002793	0.002793	0.002793	0.004678	0.002793	0.002793	0.494314	0.002793	0.002793	0.002793	0.002793	0.002793	0.002793	0.002793	0.002793	0.505485	0.002793	0.002793	0.002793	0.002793	0.002793	0.004678	0.002793	0.002793	0.494314	0.002793	0.002793	0.002793	0.002793	0.002793	0.002793	0.002793	0.002793	0.505485	
0.05	0.21	0.21	8	1	16	0	32	32	32	0.333018	0.063611	0.030150	0.001927	0.018085	0.002842	0.055646	0.001025	0.358120	0.022299	0.277093	0.016597	0.143653	0.001459	0.000090	0.010134	0.525001	0.143471	0.000090	0.000090	0.000090	0.000090	0.000090	0.000546	0.590202	0.097473	0.000090	0.000090	0.000090	0.000090	0.000090	0.010591	0.326832	0.071916	0.043433	0.002959	0.015898	0.002314	0.009545	0.000107	0.378963	0.028983	0.151104	0.015225	0.064163	0.000653	0.000536	0.001746	0.512827	0.212641	0.000107	0.000107	0.000107	0.000107	0.000107	0.000107	0.621925	0.138284	0.001647	0.000107	0.000107	0.000107	0.000107	0.001746	0.342236	0.057850	0.068783	0.002514	0.011617	0.002507	0.011637	0.003127	0.410667	0.017147	0.135147	0.012731	0.066563	0.000115	0.001037	0.009588	0.521202	0.185627	0.000529	0.000115	0.000115	0.000115	0.000115	0.000115	0.593292	0.156377	0.003456	0.000115	0.000115	0.000115	0.000115	0.006576	0.002973	0.002973	0.002973	0.002973	0.002973	0.002973	0.004043	0.004236	0.526285	0.002973	0.002973	0.002973	0.002973	0.002973	0.002973	0.009945	0.002973	0.502498	0.002973	0.002973	0.007842	0.002973	0.002973	0.002973	0.007529	0.005375	0.478711	0.002973	0.002973	0.002973	0.002973	0.002973	0.002973	0.012688	0.002973	0.490605	0.002872	0.002872	0.002872	0.002872	0.002872	0.002872	0.002872	0.002872	0.519764	0.002872	0.002872	0.002872	0.002872	0.002872	0.002872	0.009565	0.002872	0.485305	0.002872	0.002872	0.002872	0.002872	0.002872	0.002872	0.004544	0.003175	0.508278	0.002872	0.002872	0.002872	0.002872	0.002872	0.002872	0.010061	0.003430	0.485305	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.502689	0.002777	0.002777	0.002777	0.002777	0.002906	0.004513	0.002777	0.002777	0.491580	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.502689	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.002777	0.502689	
0.05	0.28	0.21	8	1	16	0	48	32	32	0.333060	0.020739	0.257703	0.015436	0.133601	0.001356	0.000083	0.009425	0.307514	0.050397	0.082753	0.012662	0.253791	0.005605	0.140755	0.000932	0.548901	0.090652	0.000083	0.000083	0.000083	0.000083	0.000083	0.009850	0.538792	0.125621	0.000083	0.000083	0.000083	0.000083	0.000083	0.000932	0.355195	0.027165	0.141627	0.014270	0.060139	0.000612	0.000503	0.001636	0.329179	0.055176	0.062169	0.033273	0.112801	0.000612	0.077699	0.000101	0.582919	0.129611	0.001544	0.000101	0.000101	0.000101	0.000101	0.001636	0.583916	0.128325	0.007483	0.000101	0.000101	0.000101	0.000101	0.000101	0.384961	0.016073	0.126687	0.011934	0.062396	0.000108	0.000972	0.008988	0.357981	0.072529	0.040176	0.023109	0.090014	0.000108	0.113295	0.001758	0.556154	0.146588	0.003239	0.000108	0.000108	0.000108	0.000108	0.006165	0.571234	0.132769	0.009811	0.000108	0.000108	0.000108	0.000108	0.001758	0.003213	0.003213	0.003213	0.003213	0.003213	0.003213	0.010748	0.003213	0.543031	0.003213	0.003213	0.009062	0.003213	0.003213	0.003213	0.021840	0.005479	0.465914	0.003213	0.003213	0.003213	0.003213	0.003213	0.003213	0.013712	0.003213	0.530178	0.003213	0.003213	0.014270	0.003213	0.003213	0.003213	0.017306	0.006635	0.453062	0.003009	0.003009	0.003009	0.003009	0.003009	0.003009	0.010023	0.003009	0.508539	0.003009	0.003009	0.003009	0.003009	0.003009	0.003009	0.010363	0.003009	0.508539	0.003009	0.003009	0.003009	0.003009	0.003009	0.003009	0.010542	0.003594	0.508539	0.003009	0.003009	0.003009	0.003009	0.003009	0.003009	0.019976	0.003047	0.472430	0.003067	0.003067	0.003067	0.003067	0.003209	0.004983	0.003067	0.003067	0.542787	0.003067	0.003067	0.003067	0.003067	0.003209	0.013120	0.024396	0.003067	0.432390	0.003067	0.003067	0.003067	0.003067	0.003067	0.003067	0.003067	0.003067	0.555053	0.003067	0.003067	0.003067	0.003067	0.003067	0.006148	0.021182	0.005775	0.456923	
0.05	0.34	0.21	8	1	16	0	64	32	32	0.329331	0.053973	0.088624	0.013560	0.271796	0.006003	0.150741	0.000998	0.334507	0.059165	0.014166	0.023669	0.041608	0.001457	0.105760	0.000089	0.577017	0.134533	0.000089	0.000089	0.000089	0.000089	0.000089	0.000998	0.539614	0.112294	0.000089	0.001521	0.006094	0.000089	0.000089	0.000552	0.348529	0.058420	0.065824	0.035229	0.119432	0.000648	0.082266	0.000106	0.329953	0.077736	0.025451	0.022170	0.000106	0.000106	0.091206	0.000106	0.618240	0.135868	0.007923	0.000106	0.000106	0.000106	0.000106	0.000106	0.550074	0.124298	0.016563	0.006773	0.070332	0.009880	0.000106	0.000106	0.362507	0.073446	0.040684	0.023401	0.091151	0.000109	0.114727	0.001781	0.377885	0.072857	0.046911	0.005329	0.000109	0.000109	0.070105	0.000109	0.578455	0.134448	0.009935	0.000109	0.000109	0.000109	0.000109	0.001781	0.564871	0.107904	0.009658	0.004042	0.025378	0.000728	0.000109	0.001814	0.003578	0.003578	0.010091	0.003578	0.003578	0.003578	0.024319	0.006101	0.518784	0.003578	0.003578	0.027258	0.003578	0.003578	0.003578	0.012053	0.005847	0.533096	0.003578	0.003578	0.015890	0.003578	0.003578	0.003578	0.019270	0.007388	0.504473	0.003578	0.003578	0.040153	0.003578	0.003578	0.003578	0.022201	0.008348	0.432916	0.003249	0.003249	0.003249	0.003249	0.003249	0.003249	0.011188	0.003249	0.549050	0.003249	0.003249	0.005702	0.003249	0.003249	0.003249	0.017723	0.006341	0.510064	0.003249	0.003249	0.003249	0.003249	0.003249	0.003249	0.021567	0.003290	0.510064	0.003249	0.003249	0.007930	0.003249	0.003249	0.003249	0.033832	0.011547	0.419097	0.003849	0.003849	0.003849	0.003849	0.004028	0.016466	0.030618	0.003849	0.542686	0.003849	0.003849	0.025953	0.003849	0.003849	0.017933	0.047925	0.003849	0.419523	0.003849	0.003849	0.003849	0.003849	0.003849	0.007716	0.026585	0.007248	0.573477	0.003849	0.003849	0.006755	0.003849	0.010300	0.010908	0.074489	0.006421	0.434918	
0.05	0.41	0.21	8	1	16	0	80	32	32	0.349960	0.061898	0.014820	0.024762	0.043530	0.001525	0.110645	0.000093	0.401688	0.031168	0.003218	0.008005	0.008341	0.000093	0.068068	0.002947	0.564541	0.117481	0.000093	0.001592	0.006375	0.000093	0.000093	0.000577	0.560018	0.038740	0.000093	0.002067	0.201019	0.059199	0.000093	0.004861	0.313877	0.073948	0.024211	0.021090	0.000101	0.000101	0.086762	0.000101	0.395038	0.056937	0.000506	0.000101	0.000101	0.000101	0.033713	0.002679	0.523273	0.118242	0.015756	0.006443	0.066905	0.009398	0.000101	0.000101	0.521233	0.061249	0.000101	0.000101	0.396804	0.038294	0.000101	0.002679	0.382620	0.073770	0.047499	0.005395	0.000111	0.000111	0.070983	0.000111	0.398432	0.073805	0.031989	0.005395	0.000111	0.000111	0.057252	0.000111	0.571949	0.109256	0.009779	0.004093	0.025696	0.000737	0.000111	0.001837	0.565704	0.075476	0.000955	0.000675	0.081742	0.008210	0.000111	0.001837	0.003754	0.003754	0.028598	0.003754	0.003754	0.003754	0.012646	0.006134	0.559293	0.003754	0.003754	0.018526	0.003754	0.003754	0.003754	0.064185	0.007479	0.559293	0.003754	0.003754	0.042126	0.003754	0.003754	0.003754	0.023292	0.008759	0.454191	0.003754	0.003754	0.021213	0.003754	0.003754	0.012422	0.163325	0.006934	0.364103	0.003383	0.003383	0.005938	0.003383	0.003383	0.003383	0.018457	0.006603	0.531187	0.003383	0.003383	0.005938	0.003383	0.003383	0.003383	0.014146	0.006764	0.544720	0.003383	0.003383	0.008259	0.003383	0.003383	0.003383	0.035233	0.012026	0.436453	0.003383	0.003383	0.010991	0.003383	0.003383	0.003383	0.018877	0.013749	0.477053	0.004144	0.004144	0.027942	0.004144	0.004144	0.019307	0.051597	0.004144	0.451667	0.004144	0.004144	0.027799	0.004144	0.004144	0.010136	0.034561	0.004144	0.567692	0.004144	0.004144	0.007273	0.004144	0.011089	0.011744	0.080197	0.006913	0.468242	0.004144	0.004144	0.019942	0.015717	0.013209	0.010309	0.074464	0.004144	0.484817	
0.05	0.48	0.21	8	1	16	0	96	32	32	0.373833	0.029007	0.002995	0.007450	0.007763	0.000087	0.063348	0.002743	0.427958	0.034096	0.000087	0.000087	0.000087	0.000087	0.082812	0.010309	0.521183	0.036053	0.000087	0.001924	0.187079	0.055093	0.000087	0.004524	0.455433	0.022228	0.000087	0.000087	0.271709	0.266913	0.001644	0.003632	0.359230	0.051776	0.000460	0.000092	0.000092	0.000092	0.030657	0.002436	0.413090	0.045707	0.000092	0.000092	0.000092	0.000092	0.122351	0.009947	0.473987	0.055697	0.000092	0.000092	0.360836	0.034823	0.000092	0.002436	0.444945	0.020265	0.000092	0.000561	0.348035	0.027788	0.000092	0.007131	0.377003	0.069835	0.030269	0.005105	0.000105	0.000105	0.054172	0.000105	0.492258	0.051469	0.005553	0.000105	0.000105	0.000105	0.135903	0.009211	0.535278	0.071417	0.000904	0.000638	0.077346	0.007768	0.000105	0.001738	0.531513	0.055893	0.000904	0.000697	0.046994	0.005458	0.000105	0.004908	0.003444	0.003444	0.016998	0.003444	0.003444	0.003444	0.058890	0.006862	0.513150	0.003444	0.003444	0.003444	0.003444	0.003444	0.006067	0.253681	0.009327	0.375392	0.003444	0.003444	0.019462	0.003444	0.003444	0.011397	0.149850	0.006362	0.334064	0.003444	0.003444	0.003444	0.003444	0.003444	0.035569	0.617408	0.014627	0.099876	0.003092	0.003092	0.005427	0.003092	0.003092	0.003092	0.012928	0.006181	0.497792	0.003092	0.003092	0.003092	0.003092	0.003092	0.003092	0.003092	0.003092	0.559630	0.003092	0.003092	0.010044	0.003092	0.003092	0.003092	0.017251	0.012564	0.435955	0.003092	0.003092	0.006733	0.004740	0.003092	0.006477	0.007205	0.003092	0.497793	0.003586	0.003586	0.024057	0.003586	0.003586	0.008772	0.029909	0.003586	0.491280	0.003586	0.003586	0.003586	0.003586	0.003641	0.009917	0.016903	0.003586	0.577344	0.003586	0.003586	0.017257	0.013602	0.011431	0.008921	0.064441	0.003586	0.419560	0.003586	0.003586	0.015797	0.012742	0.009405	0.011173	0.017525	0.003586	0.491280	
0.05	0.55	0.21	8	1	16	0	112	32	32	0.410515	0.032706	0.000083	0.000083	0.000083	0.000083	0.079437	0.009888	0.431840	0.035566	0.001750	0.000083	0.011191	0.001359	0.062099	0.016258	0.436870	0.021322	0.000083	0.000083	0.260635	0.256034	0.001577	0.003484	0.329172	0.010298	0.000083	0.004341	0.339119	0.289222	0.000083	0.007726	0.393326	0.043520	0.000088	0.000088	0.000088	0.000088	0.116497	0.009471	0.572512	0.022870	0.000088	0.000088	0.000088	0.000088	0.144899	0.017519	0.423657	0.019295	0.000088	0.000534	0.331383	0.026458	0.000088	0.006790	0.393695	0.020644	0.000088	0.000534	0.184473	0.014103	0.000088	0.008576	0.434094	0.045387	0.004897	0.000092	0.000092	0.000092	0.119845	0.008123	0.588700	0.027435	0.000092	0.000092	0.000092	0.000092	0.134999	0.007622	0.468711	0.049289	0.000797	0.000615	0.041441	0.004813	0.000092	0.004329	0.452028	0.008567	0.000092	0.000615	0.010390	0.003429	0.009600	0.030859	0.002726	0.002726	0.002726	0.002726	0.002726	0.004802	0.200772	0.007382	0.297098	0.002726	0.002726	0.002726	0.002726	0.002726	0.015291	0.279490	0.010842	0.275292	0.002726	0.002726	0.002726	0.002726	0.002726	0.028150	0.488638	0.011577	0.079045	0.002726	0.002726	0.002726	0.002726	0.003193	0.063491	0.680752	0.016431	0.057239	0.003026	0.003026	0.003026	0.003026	0.003026	0.003026	0.003026	0.003026	0.547650	0.003026	0.003026	0.003026	0.003026	0.003026	0.003026	0.003026	0.003026	0.547650	0.003026	0.003026	0.006589	0.004639	0.003026	0.006338	0.007051	0.003026	0.487137	0.003026	0.003026	0.010800	0.014403	0.003026	0.010763	0.010180	0.003026	0.402417	0.003213	0.003213	0.003213	0.003213	0.003263	0.008887	0.015147	0.003213	0.517367	0.003213	0.003213	0.019707	0.003213	0.003263	0.005641	0.007959	0.003213	0.491659	0.003213	0.003213	0.014156	0.011418	0.008428	0.010013	0.015704	0.003213	0.440244	0.003213	0.003213	0.003213	0.003213	0.008712	0.005785	0.003213	0.003213	0.543075	
0.05	0.62	0.21	8	1	16	0	128	32	32	0.443487	0.036525	0.001798	0.000086	0.011493	0.001395	0.063774	0.016696	0.379556	0.043122	0.021658	0.000086	0.024616	0.014480	0.037751	0.005755	0.338050	0.010576	0.000086	0.004459	0.348266	0.297022	0.000086	0.007935	0.232831	0.013634	0.000725	0.005767	0.477395	0.206103	0.000086	0.006191	0.543279	0.021703	0.000083	0.000083	0.000083	0.000083	0.137500	0.016624	0.596118	0.041234	0.017052	0.000083	0.000083	0.000083	0.044336	0.006019	0.373593	0.019590	0.000083	0.000507	0.175053	0.013383	0.000083	0.008138	0.360579	0.024315	0.000083	0.002626	0.155542	0.011187	0.000083	0.008138	0.551310	0.025692	0.000087	0.000087	0.000087	0.000087	0.126424	0.007138	0.601274	0.038458	0.014970	0.000087	0.000087	0.000087	0.061006	0.004053	0.423318	0.008023	0.000087	0.000576	0.009730	0.003211	0.008990	0.028899	0.358874	0.023949	0.000087	0.003645	0.049170	0.009045	0.008379	0.012690	0.002734	0.002734	0.002734	0.002734	0.002734	0.015336	0.280322	0.010874	0.276112	0.002734	0.002734	0.002734	0.002734	0.002734	0.010662	0.191846	0.009543	0.363593	0.002734	0.002734	0.002734	0.002734	0.003203	0.063680	0.682779	0.016480	0.057410	0.002734	0.002734	0.002734	0.002734	0.008830	0.043586	0.404999	0.009005	0.188631	0.003117	0.003117	0.003117	0.003117	0.003117	0.003117	0.003117	0.003117	0.564172	0.003117	0.003117	0.003117	0.003117	0.003117	0.003117	0.005302	0.003117	0.551705	0.003117	0.003117	0.011126	0.014837	0.003117	0.011088	0.010487	0.003117	0.414558	0.003117	0.003117	0.009581	0.010184	0.006712	0.010067	0.006649	0.003117	0.451961	0.003082	0.003082	0.018898	0.003082	0.003129	0.005410	0.007633	0.003082	0.471487	0.003082	0.003082	0.015563	0.005008	0.003225	0.003316	0.007633	0.003082	0.483813	0.003082	0.003082	0.003082	0.003082	0.008355	0.005548	0.003082	0.003082	0.520793	0.003082	0.003082	0.006396	0.005646	0.004223	0.004608	0.003082	0.003082	0.520793	
0.05	0.69	0.21	8	1	16	0	144	32	32	0.387637	0.044040	0.022119	0.000087	0.025140	0.014788	0.038555	0.005877	0.350440	0.064003	0.001836	0.002775	0.043103	0.043036	0.051405	0.000533	0.237788	0.013924	0.000740	0.005889	0.487559	0.210491	0.000087	0.006323	0.184408	0.020295	0.003002	0.009899	0.571857	0.106178	0.004195	0.000087	0.586259	0.040552	0.016770	0.000082	0.000082	0.000082	0.043603	0.005919	0.590069	0.062678	0.002700	0.000082	0.000082	0.000082	0.047529	0.001748	0.354616	0.023913	0.000082	0.002583	0.152969	0.011002	0.000082	0.008004	0.311373	0.049312	0.000082	0.012595	0.220345	0.006751	0.000082	0.001748	0.589158	0.037683	0.014669	0.000085	0.000085	0.000085	0.059776	0.003971	0.623542	0.041995	0.004494	0.000085	0.000085	0.000085	0.041123	0.000517	0.351643	0.023466	0.000085	0.003572	0.048179	0.008863	0.008210	0.012435	0.324195	0.045450	0.000085	0.015681	0.145380	0.001381	0.000085	0.000517	0.003399	0.003399	0.003399	0.003399	0.003400	0.013256	0.238516	0.011864	0.452044	0.003399	0.003399	0.009024	0.003399	0.003399	0.021305	0.229901	0.013081	0.370472	0.003399	0.003399	0.003399	0.003399	0.010978	0.054189	0.503522	0.011196	0.234519	0.003399	0.003399	0.003399	0.003399	0.012849	0.124284	0.406331	0.003399	0.234519	0.003002	0.003002	0.003002	0.003002	0.003002	0.003002	0.005106	0.003002	0.531285	0.003002	0.003002	0.003002	0.003002	0.003002	0.003002	0.005106	0.003002	0.531285	0.003002	0.003002	0.009226	0.009807	0.006464	0.009695	0.006403	0.003002	0.435233	0.003002	0.003002	0.003002	0.003002	0.009812	0.005045	0.005106	0.003002	0.495266	0.003099	0.003099	0.015653	0.005037	0.003243	0.003335	0.007677	0.003099	0.486600	0.003099	0.003099	0.003099	0.005037	0.003243	0.005815	0.021399	0.003099	0.461805	0.003099	0.003099	0.006432	0.005678	0.004248	0.004634	0.003099	0.003099	0.523793	0.003099	0.003099	0.005063	0.004728	0.003099	0.004825	0.005749	0.003099	0.523792	
